,ucs_ra,ucs_dec,spectral_type,r_P1,i_P1,z_P1,y_P1,rerr_P1,ierr_P1,zerr_P1,yerr_P1,J_2MASS,Ks_2MASS,Jerr_2MASS,Kserr_2MASS,W1,W2,W1err,W2err,ucs_pmra,ucs_pmdec,r_i_P1,i_z_P1,z_y_P1,J_Ks_2MASS,w1_w2_all,DES_r,DES_i,DES_z,DES_y,VISTA_J,VISTA_Ks,CAT_W1,CAT_W2
2653,325.1941,1.2165,13.0,,21.08,19.35,18.34,,0.02,0.02,0.03,15.891,14.417,0.084,0.077,14.081,13.834,0.028,0.04,-97.0,-198.0,,1.7299999999999969,1.0100000000000016,1.4740000000000002,0.2469999999999999,,20.47025652213386,18.79208886985898,18.24955562205338,15.797777572894667,14.481132847255498,14.091309605748256,13.864465646672617
2654,325.4156,-3.6276,21.0,,,22.08,21.02,,,0.14,0.16,,,,,16.265,15.557,0.082,0.172,,,,,1.0599999999999987,,0.7080000000000002,,,21.49529975274449,20.926056224869797,,,16.273560092603116,15.595761908602842
2655,325.4795,-51.3141,16.0,,,,,,,,,15.075,13.658,0.042,0.035,12.924,12.471,0.024,0.024,705.2,-262.6,,,,1.4169999999999998,0.4529999999999994,,,,,14.980449351482937,13.719669258899273,12.933527827640015,12.505172870008032
2656,325.5245,-31.0217,13.0,,20.16,18.88,17.92,,0.02,0.03,0.05,15.844,13.965,0.067,0.05,13.445,13.164,0.026,0.032,46.0,-97.0,,1.2800000000000011,0.9599999999999973,1.8789999999999996,0.2810000000000006,,19.7833665166289,18.348877986973466,17.83305501923696,15.760214935556943,14.046637290839202,13.455180574410003,13.195077518485258
2657,326.1188,14.7688,22.5,,,19.65,18.1,,,0.12,0.08,16.704,15.631,0.163,0.249,13.195,12.604,0.026,0.024,231.09,-113.13,,,1.5499999999999972,1.0730000000000004,0.5910000000000011,,,18.802766405022524,17.971762132470722,16.601433418752507,15.677801287065215,13.204004112208281,12.640656349718164
2658,326.3667,-7.5764,10.0,21.84,19.8,18.38,17.45,0.07,0.01,0.01,0.0,15.588,14.305,0.066,0.08,14.039,13.784,0.028,0.044,186.0,-50.0,2.039999999999999,1.4200000000000017,0.9299999999999997,1.2829999999999995,0.254999999999999,21.682346726642,19.35084340723044,17.864951457242157,17.365154657547105,15.490326866058876,14.360877665219727,14.049279245433372,13.814609616510886
2659,326.5499,-21.8898,10.0,22.03,19.28,17.78,16.94,0.09,0.01,0.01,0.01,15.286,14.438,0.053,0.074,14.042,13.724,0.028,0.036,64.7,2.2,2.75,1.5,0.8399999999999999,0.847999999999999,0.3179999999999996,21.457790723057357,18.789401630431325,17.313171868048233,16.86145357247755,15.178190439495687,14.47507659618538,14.052040157953668,13.755743378987251
2660,326.6628,-0.1776,28.5,,,,,,,,,,,,,15.819,14.085,0.056,0.043,769.5,-505.67,,,,,1.734,,,,,,,15.823666382219356,14.142226040360786
2661,326.7783,-10.4899,27.5,,,22.16,20.22,,,0.13,0.06,17.66,17.12,0.22,,17.813,15.007,0.258,0.095,89.0,-135.0,,,1.9400000000000013,0.5399999999999991,2.805999999999999,,,21.10381129152953,20.0644668344388,17.54501338344635,17.143764574892096,17.813598100025015,15.083517998688773
2662,326.9319,14.5254,8.0,20.62,17.98,16.51,15.62,0.02,0.02,0.0,0.01,13.819,12.652,0.029,0.03,12.304,12.031,0.023,0.022,-44.9,-31.6,2.6400000000000006,1.4699999999999989,0.8900000000000023,1.1670000000000016,0.2729999999999997,20.112017709528214,17.50494229673099,16.016382750933747,15.537954175293967,13.71862381897536,12.702864046810568,12.314210934724885,12.06193354864699
2663,327.0553,-63.3908,11.0,,,,,,,,,15.33,13.768,0.058,0.047,13.495,13.248,0.025,0.029,-23.8,-80.1,,,,1.5619999999999994,0.2469999999999999,,,,,15.238828160337334,13.835936281910724,13.505309605748256,13.278465646672617
2664,327.0679,40.0665,16.0,,19.71,17.79,16.68,,0.02,0.01,0.02,14.147,11.765,0.029,0.023,10.756,10.243,0.024,0.02,773.3,458.0,,1.9200000000000017,1.1099999999999994,2.3819999999999997,0.5129999999999999,,19.001832302235954,17.178510635630005,16.58255682768622,14.074935906962194,11.868377377561679,10.765300125278392,10.278252643795048
2665,327.1492,22.6617,21.0,,,20.27,18.95,,,0.04,0.02,16.461,14.904,0.119,,,,,,318.5,-145.1,,,1.3200000000000003,1.5569999999999986,,,,19.545996343749163,18.837859359515186,16.36971164968718,14.97172017766895,,
2666,327.4467,-4.0525,27.0,,,,,,,,,,,,,,,,,138.3,-93.6,,,,,,,,,,,,,
2667,327.4857,6.0597,9.0,20.03,17.34,15.94,15.09,0.02,0.0,0.0,0.0,13.339,12.168,0.026,0.027,11.906,11.671,0.023,0.022,189.8,29.4,2.6900000000000013,1.4000000000000004,0.8499999999999996,1.1710000000000012,0.2350000000000012,19.492823624768732,16.90120385143022,15.467814044625335,15.010753693040831,13.23871702749548,12.219036930203986,11.916355146220582,11.701249691915214
2668,327.5552,-66.1768,10.0,,,,,,,,,13.86,12.646,0.026,0.024,12.309,12.024,0.022,0.022,-78.0,51.4,,,,1.2139999999999986,0.28500000000000014,,,,,13.760719019086784,12.698895426683245,12.31916539425256,12.055149503404392
2669,327.5657,-75.3435,11.0,,,,,,,,,14.056,12.673,0.029,0.03,12.342,12.072,0.023,0.023,888.6,-298.2,,,,1.3829999999999991,0.27000000000000135,,,,,13.960657079061907,12.73319975005521,12.352222319842967,12.102879559957637
2670,327.7796,30.7654,9.0,21.72,19.09,17.68,16.77,0.05,0.01,0.0,0.02,14.945,13.839,0.052,0.05,,,,,149.1,-91.2,2.629999999999999,1.4100000000000001,0.9100000000000001,1.1059999999999999,,21.217856526480112,18.64602362933033,17.17566710408795,16.686554416420538,14.84320238904351,13.887227575060924,,
2671,327.8574,-24.6835,13.0,,20.58,18.99,17.96,,0.04,0.02,0.01,15.752,13.649,0.08,0.051,13.073,12.716,0.025,0.026,277.0,-39.6,,1.5899999999999999,1.0299999999999976,2.1030000000000015,0.3570000000000011,,20.042779631532312,18.421373223013184,17.868155863179947,15.673434612683737,13.74031876087068,13.082892151418614,12.748445231948809
2672,327.8577,-0.034,10.0,,20.01,18.53,17.61,,0.01,0.01,0.03,15.75,14.856,0.073,0.119,14.381,14.111,0.03,0.044,-78.0,-112.3,,1.4800000000000004,0.9200000000000017,0.8940000000000001,0.2699999999999996,,19.529762074631105,18.020309280665053,17.52585453698382,15.643262337477083,14.8950647552097,14.391222319842967,14.141879559957639
2673,327.8666,35.7891,9.0,20.41,17.69,16.24,15.35,0.02,0.01,0.0,0.01,13.529,12.357,0.032,0.024,11.984,11.721,0.022,0.02,69.2,-47.1,2.719999999999999,1.4500000000000028,0.8899999999999988,1.1720000000000006,0.2629999999999999,19.855307173913044,17.225302740930772,15.746382750933744,15.267954175293967,13.42874032962551,12.408080151052342,11.99424888511849,11.751753586349153
2674,327.9119,-48.8991,24.0,,,,,,,,,15.73,15.431,0.075,0.184,14.927,13.724,0.032,0.034,415.0,-202.0,,,,0.29900000000000126,1.2029999999999994,,,,,15.609397570109044,15.444348350438581,14.933681548119722,13.77167004234571
2675,327.9159,34.0457,17.0,,21.91,19.91,18.89,,0.1,0.02,0.03,16.704,14.983,0.149,0.113,14.281,13.934,0.029,0.038,108.0,-113.0,,2.0,1.0199999999999996,1.721,0.3470000000000013,,21.160390525436835,19.34673104643608,18.798855742616663,16.616533199012153,15.05780839679914,14.290930101812217,13.966265269650973
2676,328.1087,9.6326,16.0,,20.43,18.29,17.34,,0.02,0.01,0.02,15.19,13.343,0.032,0.034,12.563,12.17,0.024,0.023,261.4,143.0,,2.1400000000000006,0.9499999999999993,1.8469999999999995,0.3930000000000007,,19.607867416038378,17.76423581039636,17.253754898673673,15.105469267395975,13.423254223691847,12.57275553000164,12.203093096221018
2677,328.4458,11.9633,7.0,20.87,18.16,16.82,16.03,0.04,0.01,0.01,0.01,14.403,13.427,0.038,0.045,,,,,-96.4,-141.2,2.710000000000001,1.3399999999999999,0.7899999999999991,0.9760000000000009,,20.32114599086494,17.75228518402956,16.379960985162718,15.954952969661127,14.298173112139569,13.469608864774797,,
2678,328.6038,-10.3841,24.5,,,20.51,18.8,,,0.09,0.04,16.425,17.045,0.116,,15.635,14.438,0.048,0.066,258.0,63.0,,,1.7100000000000009,-0.620000000000001,1.1969999999999992,,,19.577041230256167,18.660564061483267,16.282982912611182,17.0186283908005,15.641704318355885,14.48556206496701
2679,328.6382,59.7051,25.0,,,19.92,18.25,,,0.04,0.02,15.661,15.338,0.07,,15.489,13.579,0.047,0.029,-178.5,-456.0,,,1.6700000000000017,0.3230000000000004,1.9100000000000001,,,19.00847252394776,18.11336357923013,15.540956821229772,15.352385650799096,15.492998455291927,13.639393376802694
2680,328.644,-10.9253,14.0,,21.44,19.87,18.8,,0.06,0.04,0.02,16.44,14.199,0.121,0.069,13.358,12.912,0.025,0.031,166.8,2.2,,1.5700000000000003,1.0700000000000003,2.2410000000000014,0.44599999999999973,,20.913140075732095,19.279941929321595,18.705356345433085,16.36465030662792,14.296283237943648,13.367554392915538,12.946046896399547
2681,328.7026,-74.9871,9.8,,,,,,,,,14.288,13.084,0.032,0.033,12.723,12.389,0.023,0.023,44.2,-87.9,,,,1.2040000000000006,0.3340000000000014,,,,,14.188485997786481,13.136463218199696,12.732979437323902,12.421031318663786
2682,328.9936,23.7585,12.0,,20.45,18.99,18.01,,0.02,0.01,0.02,15.986,14.268,0.084,0.068,13.823,13.522,0.027,0.031,100.0,-46.0,,1.4600000000000009,0.9799999999999969,1.718,0.30100000000000016,,19.980122518830882,18.44816234012767,17.92165526036353,15.898463292622063,14.342678734254076,13.833104673622795,13.553437443080929
2683,329.2522,0.9375,15.5,,21.9,20.93,19.66,,0.05,0.04,0.16,,,,,,,,,-126.0,-122.0,,0.9699999999999989,1.2699999999999996,,,,21.68395340172548,20.23278546086365,19.551358756698765,,,,
2684,329.3362,83.6827,9.0,20.98,18.66,17.08,16.02,0.09,0.01,0.01,0.01,13.972,12.584,0.029,0.027,12.1,11.688,0.023,0.02,107.9,43.3,2.3200000000000003,1.5800000000000018,1.0599999999999987,1.388,0.41199999999999903,20.6588598519889,18.127959853632206,16.49529975274449,15.926056224869797,13.876773589712059,12.644415854296984,12.109683424253792,11.721435024586906
2685,329.4544,-55.5783,10.0,,,,,,,,,14.263,13.002,0.032,0.03,12.69,12.425,0.023,0.024,46.9,-19.6,,,,1.2609999999999992,0.2649999999999988,,,,,14.164814219198208,13.056926806555921,12.700241295039769,12.455789578808721
2686,329.464,26.992,27.0,,,,19.74,,,,0.11,17.31,,0.03,,16.99,14.493,0.107,0.048,69.6,-92.2,,,,,2.496999999999998,,,,,,,16.991770767187376,14.56395716368565
2687,329.5193,-15.8363,14.0,22.15,19.88,18.25,17.18,0.06,0.01,0.01,0.01,15.04,13.185,0.04,0.036,12.588,12.212,0.023,0.026,42.9,-62.7,2.2699999999999996,1.629999999999999,1.0700000000000003,1.8549999999999986,0.37599999999999945,21.85805393674838,19.322058743132754,17.659941929321594,17.085356345433084,14.955655684436216,13.265599990478686,12.597820045670764,12.244787160314697
2688,329.5736,0.05,11.5,,21.53,20.26,19.17,,0.03,0.05,0.04,,,,,15.365,14.975,0.042,0.077,72.0,-52.0,,1.2699999999999996,1.0899999999999999,,0.39000000000000057,,21.158546738728788,19.6592262824758,19.073956586559653,,,15.37476691511972,15.008039107531667
2689,329.6443,61.285,6.0,16.17,,,12.63,0.01,,,0.01,11.292,10.447,0.027,0.019,10.251,10.013,0.023,0.02,807.81,110.67,,,,0.8450000000000006,0.23799999999999955,,,,,11.184120533105597,10.483946933640315,10.261343761102498,10.043303680604565
2690,329.8283,3.0864,21.0,,,20.18,19.1,,,0.07,0.04,,,,,14.887,14.278,0.034,0.048,104.0,-753.0,,,1.0799999999999983,,0.609,,,19.5845841058987,19.00465646599637,,,14.895935801499794,14.31498028185427
2691,329.8331,0.5526,14.5,,,20.8,19.77,,,0.05,0.12,,,,,15.779,15.628,0.054,0.149,140.0,30.0,,,1.0300000000000011,,0.1509999999999998,,,20.231373223013183,19.678155863179946,,,15.789673929526852,15.656738008613393
2692,329.9564,-48.1487,29.0,,,,,,,,,,,,,17.637,14.613,0.184,0.053,316.6,-1229.8,,,,,3.024000000000001,,,,,,,17.63677078144445,14.69344117678159
2693,330.0085,-30.6426,9.0,20.36,17.6,16.32,15.39,0.03,0.01,0.02,0.02,13.442,12.202,0.026,0.027,11.8,11.555,0.023,0.022,239.0,-63.4,2.759999999999998,1.2800000000000011,0.9299999999999997,1.2400000000000002,0.245000000000001,19.78195190610546,17.223366516628897,15.804951457242156,15.305154657547105,13.343324874467573,12.25601916874047,11.810317195826977,11.58542965421305
2694,330.3211,32.3683,22.5,,,19.95,18.62,,,0.05,0.02,16.351,15.233,0.088,,14.69,13.707,0.029,0.035,110.8,59.5,,,1.3299999999999983,1.1179999999999986,0.9829999999999988,,,19.220638520326265,18.50715948007847,16.24948201460387,15.281746225241182,14.697516456779008,13.750710871793325
2695,330.5469,-11.1629,6.5,18.42,15.81,14.61,13.93,0.01,0.0,0.0,0.0,12.361,11.374,0.024,0.026,11.104,10.867,0.023,0.02,131.7,-188.6,2.610000000000001,1.200000000000001,0.6799999999999997,0.9870000000000001,0.23699999999999832,17.929534160383906,15.474808293428016,14.228897042814587,13.862651643465,12.256429435569903,11.4170842941067,11.114347556141858,10.897285684374783
2696,330.7415,-56.0858,6.2,,,,,,,,,14.356,13.16,0.036,0.037,12.839,12.569,0.024,0.024,52.6,-77.1,,,,1.1959999999999997,0.2699999999999996,,,,,14.256299580746237,13.212117451412858,12.849222319842967,12.599879559957639
2697,330.7674,46.3232,28.0,,,,,,,,,,,,,18.919,14.967,,0.069,1285.0,-270.0,,,,,3.952,,,,,,,18.91524898491801,15.064141678020745
2698,331.0656,-56.7901,21.0,,,,,,,,,11.908,11.208,0.022,0.021,10.718,9.492,0.023,0.02,3967.0,-2535.8,,,,0.6999999999999993,1.225999999999999,,,,,11.7967417242512,11.238679910628866,10.724594262214433,9.540083955630733
2699,331.3228,-0.6196,10.0,,21.17,19.54,18.57,,0.03,0.02,0.05,16.819,15.461,0.138,0.191,15.285,15.117,0.042,0.082,36.0,40.0,,1.6300000000000026,0.9699999999999989,1.3579999999999988,0.16799999999999926,,20.612058743132756,19.00352016355057,18.48235513980024,16.723074525811146,15.520119228846339,15.295609413857726,15.146043944519716
2700,331.5902,-61.2748,11.0,,,,,,,,,16.611,14.942,0.132,0.115,14.588,14.357,0.029,0.043,54.0,-70.0,,,,1.6690000000000005,0.23099999999999987,,,,,16.522321488250576,15.014560912684688,14.59837032637802,14.387177706996079
2701,331.5951,-20.7852,8.0,18.91,16.08,14.76,13.97,0.01,0.0,0.0,0.0,12.37,11.315,0.022,0.027,11.06,10.843,0.022,0.02,20.7,-35.7,2.830000000000002,1.3199999999999985,0.7899999999999991,1.0549999999999997,0.21700000000000053,18.291080187442184,15.682645628229338,14.31996098516272,13.894952969661126,12.267013980411962,11.361023311794828,11.070423456929067,10.87292575977911
2702,331.6053,33.0207,21.5,,,20.38,18.92,,,0.06,0.01,16.583,17.227,0.105,,15.289,14.485,0.037,0.049,172.0,10.4,,,1.4599999999999973,-0.6440000000000019,0.8040000000000003,,,19.580986815828602,18.798061047401166,16.440423661490453,17.199591090439984,15.297195768824517,14.525489546662065
2703,331.6875,-42.2892,14.0,,,,,,,,,15.555,13.609,0.066,0.055,12.856,12.402,0.023,0.024,130.8,-183.2,,,,1.9459999999999997,0.4540000000000006,,,,,15.472776178268976,13.693533087678976,12.865524032600655,12.436190866237816
2704,331.9393,-7.0567,17.0,,,20.78,19.8,,,0.01,0.06,17.411,15.659,0.246,0.247,14.536,13.949,0.03,0.04,71.0,-90.0,,,0.9800000000000004,1.7520000000000007,0.5869999999999997,,,20.23816234012767,19.711655260363525,17.324255565043096,15.73514824309814,14.545019292365723,13.985584364799031
2705,332.0569,29.356,13.0,22.85,20.77,19.25,18.29,0.13,0.02,0.01,0.02,15.797,14.148,0.085,0.073,13.381,12.913,0.025,0.027,88.9,-25.8,2.080000000000002,1.5199999999999996,0.9600000000000009,1.649000000000001,0.46799999999999997,22.668991458834412,20.269041186231544,18.718877986973464,18.203055019236956,15.707855445649972,14.219696495717592,13.390470902049609,12.947442813454787
2706,332.274,27.1955,30.0,,,,,,,,,,,,,18.831,14.77,,0.055,1204.4,-1357.5,,,,,4.061,,,,,,,18.826835325627727,14.869103267067153
2707,332.3215,-0.8831,11.0,,,20.87,19.76,,,0.09,0.1,,,,,16.426,16.379,0.078,0.268,-64.0,-101.0,,,1.1099999999999994,,0.046999999999997044,,,20.258510635630007,19.66255682768622,,,16.437068613620333,16.405866400715905
2708,332.341,-27.1925,22.5,,,19.53,17.94,,,0.01,0.01,15.786,15.097,0.071,0.148,14.596,13.53,0.032,0.034,-6.0,-122.2,,,1.5899999999999999,0.6890000000000001,1.0660000000000007,,,18.661335111330935,17.808962614723857,15.674485400820867,15.127204481296962,14.603201468512095,13.57520455886536
2709,332.342,-27.5778,27.0,,,,19.32,,,,0.04,16.809,16.903,0.152,,16.314,13.856,0.077,0.041,-765.1,-440.9,,,,-0.09399999999999764,2.458,,,,,16.679239833007127,16.899362557035136,16.315918773722434,13.926255310724091
2710,332.7082,-19.8738,7.5,20.42,17.45,16.14,15.45,0.03,0.0,0.01,0.0,14.0,13.151,0.033,0.038,12.909,12.575,0.024,0.026,-196.7,-666.9,2.9700000000000024,1.3099999999999987,0.6900000000000013,0.8490000000000002,0.3340000000000014,19.719336750115634,17.057825850329227,15.75353921939169,15.381951764028283,13.892213741625719,13.188119817033733,12.918979437323902,12.607031318663786
2711,332.9189,-47.9741,27.8,,,,,,,,,,,,,17.47,14.607,0.143,0.051,-117.6,-50.4,,,,,2.8629999999999995,,,,,,,17.470381782781473,14.684543783786436
2712,332.9219,-10.1384,11.5,21.93,19.8,18.37,17.4,0.09,0.01,0.01,0.01,15.246,14.051,0.049,0.052,13.576,13.336,0.026,0.034,28.4,-252.0,2.129999999999999,1.4299999999999997,0.9700000000000024,1.1950000000000003,0.2400000000000002,21.71979737407493,19.34566318513055,17.833520163550567,17.31235513980024,15.146276278616208,14.103074230564504,13.58633617102378,13.366339673064132
2713,332.9361,68.9406,12.0,,20.07,18.66,17.75,,0.02,0.02,0.01,15.712,14.185,0.067,0.072,13.784,13.505,0.025,0.027,439.9,279.3,,1.4100000000000001,0.9100000000000001,1.5269999999999992,0.2789999999999999,,19.62602362933033,18.15566710408795,17.66655441642054,15.620012585786274,14.251423552218304,13.794188164488723,13.536041526025691
2714,333.0293,34.5098,15.0,,21.43,19.59,18.54,,0.09,0.02,0.02,16.316,14.37,0.097,0.069,13.773,13.374,0.025,0.029,165.0,-185.0,,1.8399999999999999,1.0500000000000007,1.9459999999999997,0.39899999999999913,,20.76327407903507,19.01065757616739,18.446756104306512,16.233776178268972,14.454533087678975,13.782732759765477,13.40720107359972
2715,333.0678,-69.5227,29.5,,,,,,,,,,,,,17.259,14.873,0.122,0.061,784.4,-54.6,,,,,2.386000000000001,,,,,,,17.261192016556382,14.941959582179672
2716,333.4001,-0.0592,21.5,,,,,,,,,,,,,17.2,15.88,0.14,0.16,,,,,,,1.3199999999999985,,,,,,,17.206237528514556,15.92977560123039
2717,333.4371,-21.6023,10.0,22.65,20.07,18.61,17.57,0.11,0.03,0.01,0.02,15.376,13.756,0.035,0.039,13.247,12.873,0.026,0.029,53.6,-72.9,2.5799999999999983,1.4600000000000009,1.0399999999999991,1.6199999999999992,0.37400000000000055,22.177050611239594,19.600122518830883,18.036015399590287,17.47745598374323,15.286179683879093,13.826443091115303,13.256827635749486,12.90575116785513
2718,333.4779,9.1943,27.0,,,,19.64,,,,0.06,17.13,16.99,0.1,0.2,16.579,14.648,0.08,0.06,-124.4,-30.0,,,,0.14000000000000057,1.931000000000001,,,,,17.00569253143422,16.996476235550162,16.582918759465358,14.708771297628148
2719,333.7114,-13.3332,7.5,19.45,16.94,15.71,15.0,0.01,0.0,0.0,0.0,13.459,12.321,0.026,0.026,12.12,11.92,0.024,0.023,228.69,-245.92,2.509999999999998,1.2300000000000004,0.7100000000000009,1.138,0.1999999999999993,19.017922329902866,16.589267627128347,15.312823572545897,14.930552005154853,13.35794805720448,12.370610642208277,12.130487972598193,11.949619823872789
2720,333.9045,21.1821,21.0,,,19.93,18.39,,,0.02,0.03,16.22,15.09,0.07,0.05,14.26,13.54,0.027,0.03,49.0,-186.3,,,1.5399999999999991,1.129999999999999,0.7200000000000006,,,19.088124228445423,18.262462011907438,16.118761640164234,15.13926487542144,14.26851455213079,13.578977863360244
2721,334.1189,19.8803,23.0,,,20.66,19.11,,,0.09,0.05,,,,,15.749,14.621,0.04,0.05,120.0,-72.0,,,1.5500000000000007,,1.1280000000000001,,,19.812766405022526,18.98176213247072,,,15.755966176071752,14.667320325111943
2722,334.2621,28.944,13.5,,21.88,20.29,19.27,,0.05,0.03,0.05,16.839,15.078,0.173,0.164,14.341,13.889,0.029,0.036,85.0,-50.0,,1.5899999999999999,1.0199999999999996,1.7609999999999992,0.45199999999999996,,21.342779631532313,19.72673104643608,19.178855742616662,16.752465284213365,15.154537230733332,14.350531622679375,13.923154873778248
2723,334.4313,0.0483,11.0,,21.06,19.66,18.97,,0.03,0.02,0.03,,,,,16.091,15.946,0.062,0.165,42.0,-9.0,,1.3999999999999986,0.6900000000000013,,0.14500000000000135,,20.62120385143022,19.27353921939169,18.901951764028286,,,16.101696699763018,15.974630031234692
2724,334.7629,0.4051,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725,334.767,6.5165,15.0,,,21.72,20.43,,,0.16,0.1,,,,,15.685,15.548,0.048,0.119,,,,,1.2899999999999991,,0.13700000000000045,,,21.012069814017853,20.31995899782533,,,15.6957270600779,15.576486061396425
2726,334.8035,11.228,15.0,,21.75,19.86,18.87,,0.03,0.02,0.02,16.739,14.819,0.124,0.1,14.1,13.662,0.027,0.034,-24.0,-67.0,,1.8900000000000006,0.9899999999999984,1.92,0.43799999999999883,,21.05737296853562,19.312804516704773,18.780955380926812,16.656170322888187,14.90240934562175,14.10958475323042,13.69590292656128
2727,334.8119,-68.4672,6.0,,,,,,,,,13.921,12.965,0.025,0.036,12.724,12.472,0.024,0.025,34.57,-41.21,,,,0.9559999999999995,0.25200000000000067,,,,,13.815707069538961,13.0067444478077,12.734290630551454,12.502555627821534
2728,335.0041,12.2435,10.0,,20.52,19.06,18.07,,0.02,0.03,0.03,16.436,14.783,0.136,,14.877,14.605,0.034,0.06,-73.0,-80.0,,1.4600000000000009,0.9899999999999984,1.6530000000000005,0.27200000000000024,,20.050122518830882,18.512804516704772,17.98095538092681,16.34694865417009,14.854869379111012,14.887214729764246,14.635915552417206
